-0.044329464,-0.15567146,4.4482765;0.022979574277997017,0.9358394742012024,0.029577091336250305,-0.3504306972026825,0.9970042109489441,-0.07705309987068176,-0.004412950482219458,-0.005099195055663586,0.9967198371887207,0.06632838398218155,-0.03690234571695328,0.028077388182282448,0.997824490070343,0.05900794267654419,0.023350398987531662,0.017865024507045746,0.9648832082748413,0.2579636871814728,-0.031255438923835754,-0.03844829648733139,0.9941132664680481,0.09547973424196243,0.04613339900970459,0.022230984643101692,0.9985900521278381,-0.051309339702129364,-0.0037966591771692038,-0.013078630901873112,0.9847261905670166,0.014810783788561821,0.1554652601480484,-0.0769774541258812,0.9824994206428528,-0.04066075384616852,-0.16731934249401093,0.07103393971920013,0.9973590970039368,0.06994319707155228,0.01953606866300106,0.001133341807872057,0.9892653822898865,-0.10200420022010803,0.009449577890336514,0.10421095043420792,0.9893051385879517,-0.05373680219054222,0.05272216349840164,-0.12493295967578888,0.9991103410720825,0.03750227764248848,-0.013873325660824776,-0.013409077189862728,0.9764205813407898,-0.1067345142364502,0.017310187220573425,0.18684495985507965,0.9554459452629089,-0.12435884028673172,0.07840614020824432,-0.2559499740600586,0.9997922778129578,0.01342550665140152,0.011808204464614391,0.009787666611373425,0.9818712472915649,-0.17230869829654694,-0.07528597861528397,0.023887155577540398,0.9553112983703613,-0.22481495141983032,0.16627933084964752,-0.09586330503225327,0.8871243000030518,-0.1472397744655609,-0.3928980827331543,0.19225506484508514,0.922355055809021,-0.15917064249515533,0.3182515799999237,-0.15047186613082886,0.993893563747406,-0.016771508380770683,-0.09040895104408264,0.060996171087026596,0.9952588677406311,0.0631818026304245,0.052814602851867676,-0.05175449326634407,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.036443308,-0.1585346,4.36278;0.02717442438006401,0.9651764631271362,0.025548750534653664,-0.2589271664619446,0.9994298815727234,-0.03312591835856438,0.004797667730599642,-0.004436205606907606,0.9986096024513245,0.037864428013563156,-0.027110978960990906,0.02470219135284424,0.9986833930015564,0.049263715744018555,0.008947529830038548,0.011160203255712986,0.9726817011833191,0.22605645656585693,-0.03451854735612869,-0.03996556997299194,0.9893959164619446,0.13784103095531464,0.037339311093091965,0.026483861729502678,0.9985151886940002,-0.05265454202890396,-0.013131950981914997,-0.004746109712868929,0.9903786778450012,0.003962857648730278,0.1255774050951004,-0.05800783261656761,0.9883477687835693,-0.028333140537142754,-0.13446398079395294,0.06546278297901154,0.9975879192352295,0.06913263350725174,0.0058251628652215,0.002244963077828288,0.9942396879196167,-0.07586932927370071,0.004834588151425123,0.0755520910024643,0.9930459856987,-0.05021088197827339,0.04072738438844681,-0.09838657826185226,0.9993699193000793,0.0340631827712059,-0.0015889621572569013,-0.00985018815845251,0.977371096611023,-0.10240042209625244,0.021341022104024887,0.18385986983776093,0.9642053246498108,-0.12487523257732391,0.039148665964603424,-0.2306114137172699,0.9998219013214111,0.012669245712459087,0.013765270821750164,0.0025022898335009813,0.9846653938293457,-0.15699169039726257,-0.07196208834648132,0.02468078024685383,0.9697288870811462,-0.1830330342054367,0.1367502212524414,-0.08616378903388977,0.8894717693328857,-0.13727255165576935,-0.3921455442905426,0.19031062722206116,0.863089382648468,-0.13473694026470184,0.43390414118766785,-0.2205672562122345,0.9972037076950073,-0.013080457225441933,-0.06328315287828445,0.037536002695560455,0.9975005984306335,0.02800316922366619,0.04671729356050491,-0.0450102873146534,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.030954113,-0.17038286,4.387088;0.028516553342342377,0.984848141670227,0.014251100830733776,-0.1704636961221695,0.9991421103477478,-0.039962951093912125,0.010269872844219208,-0.0035637873224914074,0.9992669820785522,0.019665777683258057,-0.026393448933959007,0.019552912563085556,0.9982910752296448,0.05715655907988548,0.0058968751691281796,0.010647164657711983,0.9800160527229309,0.1921585202217102,-0.03210656717419624,-0.0401625856757164,0.9828217029571533,0.17807616293430328,0.04049716889858246,0.026652969419956207,0.9985139966011047,-0.052466973662376404,-0.012421428225934505,-0.007917136885225773,0.9857420325279236,0.005124725867062807,0.15228503942489624,-0.07138461619615555,0.981881320476532,-0.038739997893571854,-0.16598251461982727,0.08281368017196655,0.9976603984832764,0.06828372180461884,0.0031808135099709034,-0.0009879604913294315,0.9903129935264587,-0.09763627499341965,0.0010970046278089285,0.09872240573167801,0.9880344867706299,-0.06453436613082886,0.0555587001144886,-0.1285940706729889,0.9992592334747314,0.035600271075963974,-0.008398311212658882,-0.011971434578299522,0.9779011607170105,-0.10972628742456436,0.01496043149381876,0.1773298978805542,0.9660496711730957,-0.12596574425697327,0.02777250111103058,-0.22385138273239136,0.9998053908348083,0.00875815562903881,0.01661369577050209,0.0060378918424248695,0.9827529191970825,-0.1637515276670456,-0.08346393704414368,0.020394638180732727,0.9668446183204651,-0.2063436210155487,0.12043801695108414,-0.0901583582162857,0.8825625777244568,-0.1411277800798416,-0.41102278232574463,0.17951764166355133,0.8838586807250977,-0.1635010987520218,0.3962421417236328,-0.18722568452358246,0.993800699710846,-0.0022869999520480633,-0.09117478132247925,0.06357751041650772,0.9942958354949951,0.05794914439320564,0.06166527792811394,-0.06492430716753006,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.021205103,-0.1601788,4.3781753;0.03717062249779701,0.9989389777183533,-0.00372685375623405,-0.026933833956718445,0.9980835318565369,-0.0577227845788002,0.018244421109557152,0.012825984507799149,0.9972138404846191,-0.06971331685781479,-0.02316143363714218,0.01297718845307827,0.9961850643157959,0.08713039755821228,-0.00462019257247448,0.001508215325884521,0.9636735916137695,0.25865745544433594,-0.044291749596595764,-0.049678850919008255,0.9534585475921631,0.29789361357688904,0.029436763375997543,0.036190133541822433,0.9981085658073425,-0.05822867155075073,-0.011192722246050835,-0.01623702608048916,0.9874000549316406,-0.019806256517767906,0.1437324583530426,-0.06316498667001724,0.982499361038208,-0.057514991611242294,-0.1603550910949707,0.0753217339515686,0.9980179071426392,0.062280863523483276,-0.004523102659732103,-0.007806956302374601,0.9902958273887634,-0.10400132089853287,0.008564842864871025,0.09178543090820312,0.9882739782333374,-0.069179967045784,0.04977716505527496,-0.1266922503709793,0.9996597766876221,0.018587952479720116,-0.0030896603129804134,-0.018037211149930954,0.9771623611450195,-0.11366831511259079,-0.0263767521828413,0.1775885820388794,0.9667118191719055,-0.12410452961921692,0.04593594744801521,-0.2189893275499344,0.9996674656867981,0.016292307525873184,0.018633127212524414,0.007235689088702202,0.9767506122589111,-0.17321357131004333,-0.1233866885304451,0.02703794650733471,0.9642596244812012,-0.21176938712596893,0.13055966794490814,-0.09116614609956741,0.8765050172805786,-0.15084196627140045,-0.418678343296051,0.18355949223041534,0.8876161575317383,-0.16372579336166382,0.38989245891571045,-0.18252477049827576,0.9925365447998047,0.0007396195433102548,-0.08599266409873962,0.08646374940872192,0.9945693016052246,0.04738950356841087,0.0598452165722847,-0.07074388116598129,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.014522035,-0.15416935,4.3938117;0.04546096548438072,0.9989022612571716,-0.00827938411384821,-0.007699130102992058,0.9960908889770508,-0.08396752178668976,0.018787464126944542,0.019986102357506752,0.9950838685035706,-0.09576284885406494,-0.02398025430738926,0.007912090979516506,0.9948269128799438,0.10143595188856125,-0.005438575521111488,0.0008076489320956171,0.9557549357414246,0.28545066714286804,-0.04338569566607475,-0.0562860332429409,0.9329801201820374,0.3560106158256531,0.03259836882352829,0.04173670709133148,0.9980511665344238,-0.05839525908231735,-0.009656083770096302,-0.019764695316553116,0.9874721169471741,-0.020579155534505844,0.1429937183856964,-0.063467837870121,0.9825807213783264,-0.060459427535533905,-0.15970993041992188,0.07329805195331573,0.9981461763381958,0.059641096740961075,-0.004708544351160526,-0.011179951019585133,0.9899647831916809,-0.1062130257487297,0.005544446408748627,0.09304735064506531,0.9881461262702942,-0.07202422618865967,0.049484673887491226,-0.12621833384037018,0.999620795249939,0.01692243106663227,-0.004833499900996685,-0.021183621138334274,0.978085994720459,-0.1145126223564148,-0.03493675962090492,0.17033523321151733,0.966517984867096,-0.12377893924713135,0.0477716326713562,-0.2196352332830429,0.9996300339698792,0.015533029101788998,0.020775524899363518,0.008183085359632969,0.9754050970077515,-0.17444835603237152,-0.13263332843780518,0.023686883971095085,0.9622073173522949,-0.21788470447063446,0.13014064729213715,-0.09872571378946304,0.8663159608840942,-0.15667834877967834,-0.4335322678089142,0.19234956800937653,0.8945513963699341,-0.17435958981513977,0.37262576818466187,-0.17471881210803986,0.9918830990791321,-0.0011895903153344989,-0.08522728085517883,0.09435488283634186,0.9944230318069458,0.04796084761619568,0.059347305446863174,-0.07280532270669937,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.002134465,-0.13614856,4.452529;0.05106596276164055,0.9983004927635193,-0.00828245934098959,0.02683362551033497,0.9913740754127502,-0.1243092343211174,0.018074577674269676,0.03738999366760254,0.9918988347053528,-0.12350504845380783,-0.02657770738005638,-0.013305408880114555,0.993403971195221,0.11459741741418839,-0.00303493719547987,0.0026086177676916122,0.9379870295524597,0.33786946535110474,-0.04347280412912369,-0.06430144608020782,0.9108296036720276,0.40870025753974915,0.03069152869284153,0.049107715487480164,0.9979808926582336,-0.06056533381342888,-0.006496341433376074,-0.018000006675720215,0.9874328970909119,-0.02306092530488968,0.14219458401203156,-0.06500156223773956,0.9823853373527527,-0.06057578697800636,-0.15846887230873108,0.07834076881408691,0.9982043504714966,0.05899209901690483,-0.001489504473283887,-0.01028795912861824,0.9886513948440552,-0.11199913918972015,0.003026010002940893,0.10007736086845398,0.9865257740020752,-0.08148659020662308,0.05163901671767235,-0.132137268781662,0.9996660947799683,0.013883090578019619,-0.005658172536641359,-0.02104869857430458,0.9759209752082825,-0.11604573577642441,-0.01948101632297039,0.18366321921348572,0.9649350643157959,-0.12562593817710876,0.042322877794504166,-0.22655510902404785,0.9997729659080505,0.009544210508465767,0.017206568270921707,0.008180618286132812,0.9759508371353149,-0.1780070960521698,-0.11826450377702713,0.04297875612974167,0.9598594307899475,-0.22309967875480652,0.12883691489696503,-0.11089402437210083,0.8678995370864868,-0.15885843336582184,-0.43012750148773193,0.1910621076822281,0.8954362273216248,-0.1777304708957672,0.3686622381210327,-0.1751970797777176,0.9919942021369934,0.0008618129068054259,-0.08584842830896378,0.09261227399110794,0.9942816495895386,0.04790772125124931,0.06013951823115349,-0.07410864531993866,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.003116424,-0.13442872,4.493923;0.039576757699251175,0.9973047971725464,-0.010752705857157707,0.060837410390377045,0.9914734363555908,-0.12232574075460434,0.018085842952132225,0.041107144206762314,0.9925366640090942,-0.1173844262957573,-0.025695696473121643,-0.020775601267814636,0.9945658445358276,0.10406815260648727,-0.0015455977991223335,0.0024997449945658445,0.9424370527267456,0.32555851340293884,-0.04401427134871483,-0.0623442642390728,0.9041617512702942,0.4233343005180359,0.031857479363679886,0.04758920893073082,0.998167872428894,-0.05781198665499687,-0.007313205860555172,-0.016290340572595596,0.9880622029304504,-0.02202780544757843,0.13824345171451569,-0.06431747227907181,0.982465922832489,-0.061315201222896576,-0.1550203561782837,0.08348584920167923,0.9981352090835571,0.06032096594572067,-0.0015529112424701452,-0.009234299883246422,0.987582802772522,-0.11590166389942169,0.008368471637368202,0.10572131723165512,0.9852374196052551,-0.0880509540438652,0.05150860175490379,-0.13748155534267426,0.9996925592422485,0.011549466289579868,-0.0044331736862659454,-0.021488001570105553,0.9748469591140747,-0.11375714838504791,-0.02365715429186821,0.1901923418045044,0.9647790193557739,-0.12621547281742096,0.04895614832639694,-0.22555361688137054,0.9998080134391785,0.008556503802537918,0.01612461358308792,0.007122308947145939,0.9748385548591614,-0.18029344081878662,-0.12377151846885681,0.0431821271777153,0.9601113200187683,-0.22115550935268402,0.13628683984279633,-0.10345255583524704,0.8669177293777466,-0.1450951248407364,-0.4381227195262909,0.1882806122303009,0.8746144771575928,-0.16251826286315918,0.41581225395202637,-0.18904362618923187,0.9929222464561462,-0.0032537037041038275,-0.0835953950881958,0.08430104702711105,0.9947973489761353,0.042146310210227966,0.06156725808978081,-0.06936563551425934,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.006965566,-0.12374929,4.431966;0.03588855266571045,0.9869153499603271,-0.012229724787175655,0.15671811997890472,0.9965444803237915,-0.07667569816112518,0.017528850585222244,0.02669684775173664,0.9969267845153809,-0.0750412717461586,-0.020767204463481903,-0.008635442703962326,0.9968201518058777,0.07966646552085876,-0.00017228623619303107,0.0016792385140433908,0.9734293222427368,0.21832908689975739,-0.046977605670690536,-0.05060591176152229,0.937086284160614,0.3456514775753021,0.03418715298175812,0.03500866889953613,0.9985755085945129,-0.04972804710268974,-0.008917947299778461,-0.01716388575732708,0.9886182546615601,-0.006492918357253075,0.13424019515514374,-0.06761182844638824,0.982951819896698,-0.04767419770359993,-0.15128086507320404,0.09298942983150482,0.9980304837226868,0.062008921056985855,-0.00167940987739712,-0.009348330087959766,0.988163948059082,-0.10914189368486404,0.011620226316154003,0.10716934502124786,0.9854618310928345,-0.0803857371211052,0.052027396857738495,-0.1403435617685318,0.9996320605278015,0.010619782842695713,-0.0003268547879997641,-0.024957288056612015,0.9720526337623596,-0.11504960060119629,-0.04664139822125435,0.19925376772880554,0.9640541672706604,-0.12560783326625824,0.06285731494426727,-0.22554653882980347,0.9998130798339844,0.005583739373832941,0.016496477648615837,0.008398033678531647,0.9712421298027039,-0.18208324909210205,-0.14868493378162384,0.03778108209371567,0.960996687412262,-0.2170194387435913,0.14381803572177887,-0.09329690784215927,0.8670521974563599,-0.13590875267982483,-0.44055089354515076,0.18884974718093872,0.8683010935783386,-0.15015189349651337,0.42790350317955017,-0.20101293921470642,0.993261992931366,-0.00351989408954978,-0.08545240014791489,0.07820570468902588,0.9955217838287354,0.03857797011733055,0.06335573643445969,-0.058602336794137955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.011149909,-0.12940678,4.364304;0.028507497161626816,0.9774150252342224,-0.012491692788898945,0.20902444422245026,0.9977713823318481,-0.06095967814326286,0.017859281972050667,0.020426960662007332,0.9980508089065552,-0.05946789309382439,-0.01800777204334736,-0.005824932362884283,0.997647762298584,0.0685216635465622,7.282186561496928e-05,0.0019451925763860345,0.9819893836975098,0.17677271366119385,-0.046561773866415024,-0.047752682119607925,0.9366724491119385,0.34677210450172424,0.03847145661711693,0.030232349410653114,0.9987622499465942,-0.04563964903354645,-0.01163279078900814,-0.015988966450095177,0.9889810681343079,-0.0030056622345000505,0.13254354894161224,-0.06587586551904678,0.9826618432998657,-0.04624840244650841,-0.15017671883106232,0.098407082259655,0.9981363415718079,0.060428518801927567,-0.0023074992932379246,-0.008185734041035175,0.9884054064750671,-0.10474004596471786,0.014243612997233868,0.10900180041790009,0.9849831461906433,-0.0789673775434494,0.054911058396101,-0.14337831735610962,0.9996871948242188,0.002798981498926878,0.0011592577211558819,-0.024825872853398323,0.9695368409156799,-0.11954335123300552,-0.07161057740449905,0.20144379138946533,0.9645228385925293,-0.12623122334480286,0.07327011972665787,-0.21998392045497894,0.9998418092727661,-0.0003498631704133004,0.015257230028510094,0.009148797020316124,0.9660630226135254,-0.18771788477897644,-0.17442215979099274,0.0325762964785099,0.961606502532959,-0.21491828560829163,0.15053443610668182,-0.0803895890712738,0.8616894483566284,-0.1318436861038208,-0.4501345753669739,0.19361671805381775,0.8556361794471741,-0.14811788499355316,0.4476568400859833,-0.21342729032039642,0.9929446578025818,-0.003283109050244093,-0.08564534783363342,0.08194509148597717,0.9955042600631714,0.033990513533353806,0.0641559511423111,-0.06082703173160553,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.023461254,-0.13832,4.3273373;0.02452731318771839,0.9563900828361511,-0.009675436653196812,0.29089999198913574,0.9981917142868042,-0.05533815920352936,0.011764333583414555,0.020314989611506462,0.9992157220840454,-0.0369267500936985,-0.013207769952714443,-0.005487966351211071,0.9974367022514343,0.0714484378695488,0.002434927737340331,0.0030465119052678347,0.9920447468757629,0.11583956331014633,-0.03436216339468956,-0.03532217815518379,0.9748326539993286,0.21974211931228638,0.03010004572570324,0.02255616895854473,0.9990571737289429,-0.04126356914639473,-0.008524910546839237,-0.0104616554453969,0.9989474415779114,-0.0027525320183485746,0.04055151343345642,-0.02126246690750122,0.9984986782073975,-0.0072278897278010845,-0.04358593374490738,0.032380782067775726,0.9987918138504028,0.048891596496105194,-0.0011502067791298032,-0.0048207505606114864,0.999453067779541,-0.0213488582521677,0.002638221252709627,0.0251170601695776,0.999251127243042,-0.017937220633029938,0.0127394525334239,-0.03183095529675484,0.9996770620346069,-0.011658767238259315,0.0037697984371334314,-0.022267498075962067,0.9750955700874329,-0.08625197410583496,-0.022451747208833694,0.20308955013751984,0.9695413112640381,-0.09741748869419098,0.046317219734191895,-0.21989591419696808,0.9999596476554871,0.0061216801404953,0.003364621428772807,0.005648106336593628,0.9854689240455627,-0.07981289178133011,-0.13621748983860016,0.06265568733215332,0.983860969543457,-0.06292464584112167,0.11615031212568283,-0.1206945925951004,0.8551416993141174,-0.06955347210168839,-0.42749547958374023,0.2848558723926544,0.8438979387283325,-0.021451720967888832,0.3913293480873108,-0.3663843274116516,0.9996970295906067,-0.007643724326044321,-0.017713086679577827,0.015288797207176685,0.999824047088623,0.0005021073156967759,0.015062822960317135,-0.011172362603247166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.034237064,-0.13897333,4.269021;0.010573147796094418,0.9359710216522217,-0.010095760226249695,0.35177335143089294,0.9975950717926025,-0.05848752334713936,0.015185183845460415,0.033951323479413986,0.9994751214981079,-0.020956071093678474,-0.023208236321806908,-0.008474254980683327,0.9975316524505615,0.06977130472660065,0.007657286711037159,0.0020005928818136454,0.9953035116195679,0.08251981437206268,-0.040314849466085434,-0.030595358461141586,0.987063467502594,0.15482981503009796,0.0361441932618618,0.020665721967816353,0.998964250087738,-0.0423404835164547,-0.003815890522673726,-0.01622604764997959,0.9966528415679932,0.00164527609013021,0.06873378157615662,-0.04422864317893982,0.9955741167068481,-0.013435189612209797,-0.07445113360881805,0.05575580522418022,0.9984261989593506,0.05540580302476883,0.004071707837283611,-0.007667255122214556,0.9980623126029968,-0.0354011207818985,0.002813065191730857,0.05109311267733574,0.9976893663406372,-0.026573847979307175,0.021118395030498505,-0.05885358527302742,0.9997208118438721,-5.484709618031047e-05,0.0035001470241695642,-0.02336699701845646,0.972179651260376,-0.10338277369737625,-0.013215904124081135,0.20977188646793365,0.9657785892486572,-0.11161184310913086,0.040339041501283646,-0.2306237369775772,0.9999173283576965,0.00415134197100997,0.006178152747452259,0.010495690628886223,0.9828028678894043,-0.1209046021103859,-0.12423577904701233,0.06360892206430435,0.9774316549301147,-0.1231563463807106,0.11752326786518097,-0.12509341537952423,0.8553652763366699,-0.11372614651918411,-0.4457753002643585,0.23811985552310944,0.8783949613571167,-0.09028411656618118,0.38213425874710083,-0.27247846126556396,0.9990171790122986,-0.009968901984393597,-0.032472047954797745,0.028479980304837227,0.9994940757751465,0.005997670814394951,0.025304855778813362,-0.018310867249965668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.05225998,-0.1263502,4.2534733;0.020213615149259567,0.8880727887153625,-0.016867872327566147,0.45894840359687805,0.9941719174385071,-0.09982092678546906,0.004195558372884989,0.04050245136022568,0.999877393245697,-0.002510759746655822,-0.01354856789112091,-0.007443123031407595,0.9968318343162537,0.07807200402021408,0.014089178293943405,0.005727639887481928,0.9978960156440735,0.05613771826028824,-0.01704484224319458,-0.027597691863775253,0.9915986061096191,0.1224118247628212,0.03543130308389664,0.022184794768691063,0.9997665286064148,-0.01827726513147354,0.003298874944448471,-0.011038166470825672,0.9999328255653381,-0.0004914028104394674,0.010037202388048172,-0.005775615572929382,0.9999150037765503,-0.00279669719748199,-0.010693643242120743,0.0069213742390275,0.9984584450721741,0.0545351505279541,0.008431266993284225,-0.0059690456837415695,0.9999819397926331,-0.003261095378547907,-0.0012641808716580272,0.004892152734100819,0.9999743103981018,-0.0024337393697351217,0.004872142802923918,-0.004678937140852213,0.9992365837097168,-0.03070959448814392,0.010536093264818192,-0.021734364330768585,0.9716237187385559,-0.06642220169305801,-0.022712545469403267,0.2258751094341278,0.965349018573761,-0.0673024132847786,0.05278656259179115,-0.246547132730484,0.999845564365387,-0.016612278297543526,-0.0020097095984965563,0.005376648157835007,0.9842320680618286,-0.04059145227074623,-0.11889804899692535,0.12451059371232986,0.9758561253547668,-0.03303472697734833,0.10371490567922592,-0.18935899436473846,0.9103614091873169,-0.01346985250711441,-0.27342161536216736,0.31032460927963257,0.9356939792633057,0.0029594788793474436,0.14899106323719025,-0.3197963535785675,0.9999892711639404,-0.0011381685035303235,-0.0037654158659279346,0.002447176491841674,0.9999966621398926,0.0005802930681966245,0.0025070924311876297,-0.00028971218853257596,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.06626214,-0.112117834,4.2653756;0.03273255378007889,0.8673033714294434,-0.025742871686816216,0.49603506922721863,0.9922448992729187,-0.11628182977437973,0.004330093506723642,0.043701428920030594,0.9996749758720398,-0.01867116615176201,-0.01523498073220253,-0.008320272900164127,0.9954714775085449,0.09374383836984634,0.014934730716049671,0.005066158249974251,0.9944890737533569,0.09768344461917877,-0.017247002571821213,-0.033941127359867096,0.9881738424301147,0.14637847244739532,0.034045085310935974,0.030442286282777786,0.9997049570083618,-0.020357249304652214,0.006198920775204897,-0.011714352294802666,0.9999287128448486,-0.0011377731570973992,0.010383556596934795,-0.005786853842437267,0.9999070167541504,-0.003040308365598321,-0.01135689951479435,0.006907628383487463,0.9984512329101562,0.05366583913564682,0.012948826886713505,-0.006887407507747412,0.9999809265136719,-0.0035187583416700363,-0.0017286110669374466,0.004780389368534088,0.999970018863678,-0.0026022312231361866,0.005222240928560495,-0.005094170104712248,0.9994321465492249,-0.02414063736796379,0.009105833247303963,-0.02167763002216816,0.9671632647514343,-0.06773784011602402,-0.033332645893096924,0.24268442392349243,0.9606132507324219,-0.06742054969072342,0.06718960404396057,-0.2610790729522705,0.9997711181640625,-0.020372305065393448,-0.0010969629511237144,0.0064444453455507755,0.9819398522377014,-0.03733761981129646,-0.10900640487670898,0.15005891025066376,0.9718330502510071,-0.035914983600378036,0.10207143425941467,-0.2093612402677536,0.9362149238586426,2.2402318791137077e-06,-0.22739441692829132,0.26794299483299255,0.9562386870384216,0.00416504917666316,0.11468285322189331,-0.2691432237625122,0.9999892115592957,-0.00033574571716599166,-0.004149013664573431,0.0020584396552294493,0.9999957084655762,0.0013171870959922671,0.002614355180412531,-0.0001230976777151227,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.090579726,-0.10963222,4.31384;0.028448989614844322,0.8001403212547302,-0.04535564407706261,0.5974186062812805,0.9855373501777649,-0.16792812943458557,-0.007600103970617056,0.021417884156107903,0.9994383454322815,-0.0053270915523171425,-0.013052619062364101,0.030404839664697647,0.9921404719352722,0.12251110374927521,0.025439215824007988,0.0010796478018164635,0.9798133969306946,0.19406485557556152,-0.010416573844850063,-0.046862225979566574,0.9872100949287415,0.15188241004943848,0.03579213470220566,0.03266387805342674,0.9994982481002808,-0.02994847670197487,0.005670917220413685,-0.008610873483121395,0.9999018311500549,-0.0020333421416580677,0.012672132812440395,-0.005625152960419655,0.9998642206192017,-0.004862100817263126,-0.01431588176637888,0.006558834109455347,0.998888373374939,0.04348892718553543,0.017990488559007645,-0.0026746008079499006,0.9999749660491943,-0.004954393953084946,-0.0025030001997947693,0.004394633695483208,0.9999552965164185,-0.0033871480263769627,0.006888906471431255,-0.005538091994822025,0.9994978904724121,-0.015200989320874214,0.015946876257658005,-0.02277313359081745,0.964512288570404,-0.07780026644468307,-0.042324673384428024,0.2487405389547348,0.9586278796195984,-0.06976106762886047,0.07824250310659409,-0.26465851068496704,0.9997870922088623,-0.01967650093138218,0.00028792183729819953,0.006207514088600874,0.9819021821022034,-0.054759688675403595,-0.09962255507707596,0.15147556364536285,0.9730397462844849,-0.038609180599451065,0.09806549549102783,-0.2051493376493454,0.9520642757415771,-0.019601788371801376,-0.20658737421035767,0.2247466892004013,0.9647380113601685,-0.0037263301201164722,0.10654212534427643,-0.2406565546989441,0.999973714351654,0.0004155269998591393,-0.006410363595932722,0.0033615664578974247,0.9999901056289673,0.0016608585137873888,0.004047501366585493,-0.0008099581464193761,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.092925,-0.097122684,4.2021933;0.00021000386914238334,-0.7757242321968079,0.06864956021308899,-0.6273269653320312,0.983412504196167,-0.1770849972963333,-0.00022141358931548893,0.03925250843167305,0.999553918838501,-0.011175264604389668,-0.02678287774324417,0.007057440001517534,0.9915668368339539,0.12649816274642944,0.02815948612987995,-0.0007250746130011976,0.9432581067085266,0.32767507433891296,-0.013297450728714466,-0.052119020372629166,0.9862855672836304,0.15659572184085846,0.043627768754959106,0.028554808348417282,0.9993316531181335,-0.03605089709162712,-0.004178662318736315,-0.004379798658192158,0.9985140562057495,-0.006876091007143259,0.04847077652812004,-0.023937441408634186,0.9979110956192017,-0.01721104420721531,-0.05575576052069664,0.027722587808966637,0.9987196326255798,0.04765703156590462,0.01659354194998741,0.00353941204957664,0.9994392991065979,-0.024698877707123756,0.002389546949416399,0.02247939445078373,0.99925297498703,-0.0169364083558321,0.01623975858092308,-0.030710333958268166,0.9995880126953125,0.014641696587204933,0.014719521626830101,-0.019818000495433807,0.9688193798065186,-0.10154160112142563,-0.020623302087187767,0.2250622659921646,0.9637346863746643,-0.10053586214780807,0.06726649403572083,-0.23787236213684082,0.9999480843544006,0.004894386976957321,0.005562467034906149,0.006993356626480818,0.9839536547660828,-0.11079823970794678,-0.10838182270526886,0.08838755637407303,0.9773674607276917,-0.09584877640008926,0.12904787063598633,-0.13752277195453644,0.9005317687988281,-0.10533314943313599,-0.35948044061660767,0.22072893381118774,0.9109860062599182,-0.07874266803264618,0.30462944507598877,-0.26665517687797546,0.9994376301765442,-0.00638358062133193,-0.024537157267332077,0.021946780383586884,0.9997156262397766,0.0010143712861463428,0.017279930412769318,-0.016403842717409134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
