-0.5599402,-0.26570302,5.4083924;-0.9297775,0.016247194,-0.36776245,3.066621841031313,0.033002842,0.5645185,0.8247527,0.15798900697182716,-0.8294983,-0.36298773,-0.4244521,0.15516955697847437,0.98144853,-0.18316723,0.0564908,0.11509800151471858,0.6147797,-0.7660904,-0.18745625,0.17352042406870818,0.6901477,0.63972807,0.3382699,0.11287199040566219,-0.96100795,-0.18057872,-0.20936723,0.09795211304657236,0.05837637,0.8083339,-0.5858186,0.3949019983809844,0.052067142,-0.7852205,0.6170193,0.399442479137445,0.9948993,-0.095860936,0.031159185,0.13059313878010906,-0.531469,-0.2590526,0.80648965,0.290760286848147,-0.24687372,0.25900495,-0.9337902,0.34770407370275036,-0.1392501,-0.65486854,-0.7427854,0.07561651296299544,-0.35357028,0.6959683,0.6249879,0.31594846674175286,-0.41084042,-0.66879773,-0.61960703,0.28646647711406625,-0.7940057,0.08208561,0.6023256,0.09585209368043039,-0.57237047,0.15499043,-0.8052094,0.25944832431898895,-0.5822039,-0.49795455,0.64270693,0.26314824859524844,-0.4871103,-0.87263817,0.034913275,0.27259355189994317,-0.74031955,0.6711086,-0.039105427,0.18179110559753894,0.09936522,-0.8115356,0.57578254,0.1809547709673012,0.839307,0.5022662,-0.2080257,0.11334146963226156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5677531,-0.26741147,5.431489;-0.9369148,0.017564844,-0.34911516,3.111215213627907,-0.14558981,0.47937688,0.8654424,0.18448906533044954,-0.79240185,-0.37892362,-0.4780195,0.1483248703049607,0.9911867,-0.118983775,0.058097932,0.12101272456721665,0.8306178,-0.53001577,-0.17073376,0.2702290063831401,0.7505153,0.55969566,0.35135972,0.1439000349265547,-0.9654553,-0.16690014,-0.20005354,0.10484288825018716,0.046364505,0.7887789,-0.61292195,0.4098231049817808,0.0074455533,-0.8163371,0.5775233,0.39699376219000543,0.9944581,-0.10404696,0.014583653,0.13533472028523721,-0.55269694,-0.2699062,0.78846085,0.32069445749570646,-0.26493025,0.2650174,-0.9271311,0.3496984510683678,-0.2967242,-0.5030228,-0.81172216,0.06702256518332558,-0.3967362,0.67428416,0.62284416,0.3126640387810171,-0.4339019,-0.6662381,-0.60650533,0.2819770295272214,-0.7977857,0.14148761,0.58608526,0.08575211619508298,-0.6688772,0.16006659,-0.7259296,0.2447033748720431,-0.6266207,-0.48339787,0.6112815,0.2579843696414988,-0.5878837,-0.8089361,0.0025849738,0.23752347717672315,-0.75836164,0.6515508,-0.018918533,0.17782907410258056,0.42286372,-0.76162195,0.49102736,0.19023809417495824,0.8848135,0.43188483,-0.17483097,0.13667014840104216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5713569,-0.2603122,5.3956084;-0.9396349,0.024954421,-0.3412667,3.1063824186465268,-0.42974243,0.35387155,0.8307148,0.2175861817918362,-0.5736001,-0.6296439,-0.5239382,0.09905486806493188,0.99609715,0.063842304,0.060819287,0.12839191775504283,0.92977524,-0.3338234,-0.15515919,0.3606313841186384,0.5271357,0.7256488,0.44220626,0.13138515535456652,-0.94502723,-0.15761045,-0.28646407,0.09645270180492173,0.04795812,0.7761735,-0.6286891,0.42369645759834346,-0.059251454,-0.8715354,0.48673397,0.38084921760465795,0.99903506,-0.0402687,-0.0170771,0.12781866683033874,-0.5675191,-0.31777567,0.75956213,0.33334799083564737,-0.2520127,0.26289085,-0.9313279,0.31450120483352006,-0.10954933,-0.47132558,-0.8751112,0.06360171417240323,-0.4292895,0.6587182,0.6178947,0.2922453566705537,-0.4507769,-0.6348862,-0.6274648,0.26144079744724236,-0.7982787,0.24135771,0.55179036,0.08023538110084805,-0.69966894,0.1662586,-0.6948472,0.22904145173171597,-0.7588038,-0.42833623,0.49064925,0.24465289269294488,-0.6053517,-0.7951867,-0.034896243,0.20573084979290818,-0.7559714,0.654591,0.002352568,0.1619486962306772,0.60400814,-0.6897958,0.3991817,0.20388553399774004,0.93161213,0.32618916,-0.16027327,0.166173981809595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.567919,-0.25753796,5.3622603;-0.9467126,0.027751766,-0.32088077,3.087816263720878,-0.5723326,0.29872862,0.76366705,0.21759903000100142,-0.60516274,-0.66934425,-0.43096903,0.09049409725248464,0.99173445,0.093981326,0.087266944,0.13465188585016968,0.94463795,-0.29028425,-0.15293553,0.41210857092625713,0.5995768,0.6878899,0.4090245,0.14109508489289008,-0.9544404,-0.1302881,-0.2684185,0.10018574999968126,0.055306192,0.77691513,-0.62716764,0.41798887160196285,-0.08885895,-0.87383705,0.47802466,0.3794480083709776,0.99980897,-0.017336668,-0.008144065,0.1327514414629746,-0.5845164,-0.29252884,0.75681007,0.34093514218589155,-0.2709973,0.26570803,-0.9251776,0.3219417244689034,-0.08970864,-0.47216496,-0.8769159,0.06412060483276488,-0.39776722,0.6913888,0.603122,0.3039464070649801,-0.4374952,-0.63661075,-0.6350727,0.27285400740569093,-0.80995005,0.27045518,0.52039355,0.07861145364362873,-0.6562925,0.23685883,-0.7163585,0.2330323911721614,-0.7690324,-0.43904987,0.4645601,0.24306923941778108,-0.6102364,-0.7903032,-0.05498219,0.21498466666213473,-0.7572929,0.6530529,0.0042051235,0.17186221144569894,0.45949587,-0.773494,0.43653157,0.1860495980402025,0.91320205,0.36176458,-0.18755198,0.15872620824876793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.57528555,-0.2627105,5.41702;-0.950767,0.029747752,-0.30847457,3.0863310909144155,-0.7682102,0.24784039,0.5902707,0.22900771891310676,-0.53097993,-0.78733176,-0.31327432,0.07114504023370463,0.9839865,0.14977363,0.09656525,0.14845050029378237,0.9671533,-0.19745605,-0.16006503,0.41680290857269253,0.5666761,0.7334567,0.37537387,0.14229713664927468,-0.96305645,-0.14340033,-0.2279011,0.1017130349141647,0.07956524,0.7830851,-0.6168,0.4125676527666072,-0.10295084,-0.8787117,0.4661133,0.3798994460534391,0.9998729,0.003686296,0.015031493,0.13600582213614706,-0.5826287,-0.29568297,0.75703996,0.34340972693622906,-0.28109595,0.28106532,-0.91759527,0.32580512742254,-0.17448153,-0.55415094,-0.8139051,0.06381658836311015,-0.3813568,0.7037701,0.5993899,0.31094240938779805,-0.44577724,-0.62128824,-0.64441943,0.279970632311024,-0.83178926,0.2797243,0.47943398,0.08347073628196766,-0.6120311,0.2617321,-0.7462613,0.24200248087477733,-0.77950203,-0.4201255,0.4646107,0.24675259191551532,-0.54374224,-0.83783823,-0.04860869,0.2325648736610565,-0.7452684,0.6660432,-0.030832514,0.1855004675303175,0.34700507,-0.8357244,0.4256068,0.182356542814981,0.8961853,0.3995197,-0.19293293,0.15640385005873936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.57456315,-0.26567551,5.4326086;-0.95667577,0.0324911,-0.28933558,3.094433417691828,-0.8124247,0.27676544,0.5131833,0.20170024414076623,-0.4274597,-0.89077,-0.15418942,0.06141367656510258,0.9832369,0.15673766,0.09308769,0.152673043490382,0.96221095,-0.2061467,-0.1778977,0.33394579435530963,0.4592249,0.8000117,0.38610655,0.12933161407041027,-0.9730868,-0.1128894,-0.20084533,0.1040298035445601,0.078744575,0.80305725,-0.5906721,0.40748825102697867,-0.093521,-0.88874876,0.44874734,0.38039049698143934,0.99965554,0.02088895,0.015410364,0.13328576282925697,-0.5577453,-0.3352298,0.75929904,0.3229968746134117,-0.27846333,0.3091549,-0.9093266,0.3088357815655047,-0.08492147,-0.5945185,-0.79956406,0.05978411420247465,-0.41955262,0.69725364,0.58121103,0.2988704496762304,-0.47430876,-0.61794597,-0.6270299,0.2646822011926323,-0.85225236,0.2462425,0.46152627,0.08302300587678246,-0.6464978,0.24979728,-0.7208561,0.2384602938327073,-0.7967268,-0.3905164,0.46121058,0.24544741392105754,-0.5742201,-0.8180582,-0.03229424,0.21968221211589892,-0.7591996,0.6500846,-0.031539597,0.178968647224835,0.53142214,-0.73646605,0.4185673,0.20572485509106067,0.91650677,0.33401695,-0.22008494,0.18905084937519087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.57007205,-0.26355025,5.4133162;-0.95733863,0.023821669,-0.28798383,3.0905148865088927,-0.8175578,0.34760314,0.4590839,0.15109158460141622,-0.35670707,-0.932302,0.05950603,0.062436332164490446,0.9833059,0.1366593,0.120082766,0.14293714182976436,0.9240207,-0.31124523,-0.22204384,0.23047059541654977,0.25553942,0.8785075,0.40361625,0.11029335928958928,-0.9832621,-0.07375096,-0.1665508,0.11653896139294984,0.09797729,0.82282495,-0.55978096,0.41186229885955616,-0.040492125,-0.8838993,0.4659157,0.39582805337211413,0.99892783,0.039356142,0.024085812,0.14055112375276796,-0.5330392,-0.36557832,0.76303023,0.30450179194374843,-0.25783908,0.34472376,-0.9025952,0.3160258930555634,-0.0906285,-0.6882365,-0.71978015,0.05951239859503529,-0.42199436,0.69205475,0.58564055,0.32244484867621315,-0.47785726,-0.6106294,-0.631488,0.2837036983299281,-0.8753577,0.17835306,0.44935185,0.09033452130995734,-0.7049534,0.301557,-0.64194685,0.23790791540218195,-0.840723,-0.38389605,0.3818385,0.24829747050574677,-0.6531474,-0.7564885,-0.033375915,0.2058051112781427,-0.78551537,0.61814266,-0.029217783,0.17278635688325367,0.5866739,-0.69969565,0.40771356,0.21347254448728134,0.9492819,0.25151306,-0.18867041,0.23034140958046806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.56764,-0.258496,5.4013233;-0.95978427,0.020482361,-0.27998936,3.0776426695734154,-0.6830901,0.52323896,0.5094997,0.10583187950495324,-0.19941597,-0.978744,0.047552835,0.06210993719033941,0.98459285,0.1085829,0.13700424,0.1211939398228798,0.81667966,-0.5075565,-0.2746045,0.15166741939076037,0.090668954,0.9125878,0.3986757,0.09823610605969568,-0.98637724,-0.048910692,-0.15700474,0.11677956332157587,0.11228358,0.83213145,-0.5430882,0.41027738170248984,0.0005778392,-0.8758802,0.48252305,0.3958786745279092,0.99909985,0.039460808,0.015116919,0.14451293383829258,-0.51572245,-0.37170517,0.7719189,0.28969834987401366,-0.2598725,0.3380232,-0.9045442,0.3101034592876929,0.273782,-0.69795185,-0.66172117,0.06288097819202991,-0.40470746,0.7161532,0.56862146,0.3323118404221823,-0.45550576,-0.6427228,-0.6159668,0.2925871476731693,-0.8812572,0.14912625,0.4484694,0.08953649413792246,-0.6692275,0.3367844,-0.66234636,0.24749412445797764,-0.8034546,-0.42299753,0.418958,0.24820983617978434,-0.6525643,-0.7576619,-0.009909635,0.19737924502018328,-0.77231175,0.6342606,-0.035154082,0.16373829120027555,0.63648283,-0.66510504,0.39053223,0.21285521405609406,0.96337813,0.21758862,-0.15668313,0.2467610637414291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5510381,-0.25387907,5.310934;-0.96221924,0.018256174,-0.27166182,3.0699261306102597,-0.5733813,0.7139175,0.40190807,0.07825141792745488,-0.025600241,-0.9994372,0.02098988,0.06851208538836291,0.98678356,0.08731057,0.13644172,0.10663001739700462,0.006216654,-0.9448092,-0.32751969,0.07166484863507372,-0.32119524,0.91276246,0.2523419,0.09134794493948963,-0.9827366,-0.015073494,-0.18435156,0.12433963979344882,0.16376576,0.8360254,-0.52367675,0.4077831528122944,0.04632446,-0.86136985,0.5058569,0.4087680160658886,0.9987716,0.049361248,-0.0021454792,0.14169503193733266,-0.4426045,-0.39235714,0.8063184,0.2608537998017908,-0.22532243,0.35888213,-0.9057742,0.30348383357333564,0.3130024,-0.63853425,-0.7030458,0.06622483408904485,-0.39620444,0.7334887,0.5522777,0.3410087169045891,-0.44018534,-0.6602759,-0.608495,0.3050154961665048,-0.87169635,0.16820768,0.46025118,0.09722061520863957,-0.6624363,0.34564537,-0.66460484,0.2587346479526046,-0.8007386,-0.44007385,0.40638015,0.25432795634889127,-0.6683962,-0.74199647,0.05174064,0.18758301638885702,-0.78725034,0.61207014,-0.07479441,0.15420370310523718,0.654321,-0.64069146,0.40170804,0.21879273770498087,0.97035563,0.19739126,-0.1394241,0.2668564998370623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.54973704,-0.2505573,5.31006;-0.96394205,0.008949652,-0.26596057,3.0718507434907876,-0.7329766,0.6687932,0.1242165,0.06426400402933684,0.067970514,-0.9404478,0.33303112,0.07084496974640335,0.9745757,0.14710648,0.16893329,0.08530631536945815,-0.35584423,-0.88925827,-0.28734437,0.07182156142163339,-0.5289227,0.83685535,0.14103486,0.08636119935505908,-0.9787736,-0.005904809,-0.20481737,0.11555724741697815,0.11407539,0.8708273,-0.4781593,0.19389717341774013,0.017197762,-0.88472116,0.46579129,0.17862552520568067,0.99738824,0.072053105,-0.003281725,0.13993107025337354,-0.48738727,-0.43731305,0.755774,0.12054593030741607,-0.23886149,0.4068134,-0.8817203,0.1158145264744566,-0.03001409,-0.5137001,-0.8574247,0.05822647283307682,-0.38891366,0.73651993,0.55342454,0.338798278799017,-0.41888925,-0.6849448,-0.59613395,0.30233890134944336,-0.8684447,0.20208253,0.45270747,0.08900307855779391,-0.64685917,0.34485805,-0.68017524,0.26054889114194124,-0.7580124,-0.44977093,0.47235087,0.2502470750665979,-0.7052117,-0.70624226,0.062341142,0.1688068870764553,-0.8069145,0.5868134,-0.067265116,0.1393951134579384,0.42882907,-0.7815832,0.4529922,0.06386051605113134,0.941597,0.271809,-0.19871755,0.07607376946713267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
